,sigma8,Omega_cdm,Omega_b,h,n_s
18602,0.80929234,0.2604674,0.048932414,0.67775102,0.96829151
18603,0.81077245,0.26356546,0.049344126,0.67550399,0.96387452
18604,0.80485037,0.26331392,0.049264175,0.67557045,0.96452402
18605,0.80480927,0.26330251,0.049259982,0.67557641,0.96444986
18606,0.81027873,0.2731168,0.049784446,0.6666056,0.96228864
18607,0.81176915,0.27078201,0.049576089,0.66858038,0.96341586
18608,0.80885443,0.27586379,0.050037254,0.66502695,0.95914358
18609,0.80891847,0.27365444,0.050023135,0.66725379,0.95907075
18610,0.80652191,0.27263629,0.04991902,0.66795529,0.95940996
18611,0.80980785,0.26286492,0.049032788,0.67541846,0.96607712
18612,0.81041431,0.26320939,0.049035049,0.67504708,0.96496128
18613,0.81356548,0.26221579,0.048708463,0.67501043,0.9686087
18614,0.81271877,0.2601525,0.0486803,0.67662386,0.9680489
18615,0.81433212,0.26054857,0.048713885,0.67631812,0.9681083
18616,0.81345578,0.25686457,0.04852434,0.67958369,0.96897774
18617,0.8152987,0.26182351,0.049173859,0.67530572,0.96257041
18618,0.81409496,0.2632202,0.049203351,0.6739204,0.96336558
18619,0.81400744,0.26316763,0.049201337,0.67393222,0.96370348
18620,0.80734469,0.26092732,0.048971386,0.67626626,0.96467512
18621,0.8051889,0.25687481,0.048626663,0.67946594,0.96585337
18622,0.80752282,0.25779806,0.048666816,0.67877446,0.96514804
18623,0.80617097,0.26073333,0.0488445,0.67654638,0.96600924
18624,0.80620197,0.25608665,0.04831423,0.68016429,0.96905703
18625,0.80763116,0.25709457,0.048310855,0.67924344,0.9692089
18626,0.81036946,0.25872411,0.048546321,0.67841776,0.96921187
18627,0.80356368,0.26050533,0.048708874,0.67699683,0.9645823
18628,0.80458552,0.26025287,0.048736594,0.67725601,0.96460351
18629,0.79919575,0.25748802,0.048536231,0.6793499,0.96326216
18630,0.80036644,0.25790193,0.048530405,0.67901456,0.96321435
18631,0.8180946,0.26023687,0.04903087,0.67712343,0.96781106
18632,0.81802226,0.26377945,0.049381984,0.67440829,0.96626712
18633,0.82073826,0.26800038,0.04954648,0.67132492,0.96803145
18634,0.8209847,0.26762407,0.049540402,0.67179919,0.96843346
18635,0.81887305,0.26682518,0.049479731,0.67244691,0.96778213
18636,0.82031503,0.26914518,0.049841044,0.67074047,0.9654385
18637,0.81917885,0.27431121,0.050251376,0.66679626,0.96283648
18638,0.81874511,0.26725116,0.049233923,0.67115891,0.96545103
18639,0.82179316,0.26861356,0.049338862,0.67026536,0.96435401
18640,0.82212783,0.26914299,0.049403858,0.66989871,0.9640989
18641,0.82234746,0.26975345,0.049438156,0.66936628,0.96391725
18642,0.82235384,0.26995972,0.049465234,0.66918819,0.96353426
18643,0.8205606,0.26879435,0.049435352,0.67016851,0.96402366
18644,0.82269423,0.26875956,0.049666767,0.67099623,0.96622834
18645,0.81501229,0.26983461,0.049620128,0.66975495,0.96433005
18646,0.81145891,0.26451835,0.049450848,0.67394146,0.96621031
18647,0.81147556,0.26281767,0.049283519,0.67522461,0.96650031
18648,0.81388886,0.26528078,0.049358555,0.67293106,0.96595629
18649,0.81375134,0.26556258,0.049383687,0.67271866,0.96597868
18650,0.81744494,0.26398075,0.049221598,0.67418468,0.96672377
18651,0.8105752,0.25604842,0.048627048,0.68081667,0.96888961
18652,0.81269146,0.259185,0.048899728,0.67833416,0.96880462
18653,0.81280792,0.26330361,0.049288121,0.67520825,0.96688446
18654,0.81388269,0.26365482,0.049307751,0.67498702,0.9664668
18655,0.81407643,0.26368798,0.049310512,0.67496625,0.96660246
18656,0.80556263,0.25861859,0.048707988,0.6787496,0.96908366
18657,0.80781535,0.25790877,0.048819302,0.67971727,0.96836203
18658,0.81616538,0.26694476,0.049576871,0.67198898,0.96490021
18659,0.81741485,0.26438304,0.049337613,0.6739567,0.96558735
18660,0.81808791,0.26459316,0.049324596,0.67367771,0.9655539
18661,0.81905979,0.26513007,0.049334079,0.67304321,0.96508001
18662,0.81843397,0.26321725,0.049148913,0.67468159,0.96710313
18663,0.81822013,0.26339446,0.049195093,0.67459815,0.96705568
18664,0.81749748,0.26463866,0.0492602,0.67313064,0.96486503
18665,0.81564362,0.26161126,0.049082033,0.6757769,0.96586477
18666,0.81800207,0.2621709,0.049169443,0.67574723,0.9671629
18667,0.8183009,0.26161898,0.049112066,0.67623275,0.96744653
18668,0.81828577,0.26115956,0.049086889,0.67669444,0.96740792
18669,0.81919934,0.26027701,0.049022986,0.67739923,0.96808346
18670,0.81898413,0.25876937,0.048928455,0.67871251,0.96818752
18671,0.81902634,0.258459,0.048905632,0.67897469,0.96848955
18672,0.82259237,0.26107692,0.049047954,0.67713929,0.96900222
18673,0.81781193,0.26277386,0.049339873,0.67578689,0.96804265
18674,0.8185927,0.26272059,0.049524835,0.67596684,0.96820016
18675,0.81351108,0.26184498,0.049468153,0.67660371,0.96879311
18676,0.81337222,0.26199665,0.049509184,0.67652634,0.96912204
18677,0.81105746,0.26679314,0.049808881,0.67242532,0.96765397
18678,0.8137414,0.25859368,0.049103384,0.67893954,0.96946554
18679,0.81374812,0.25881824,0.049125313,0.67876469,0.96931225
18680,0.81425581,0.25941934,0.049113594,0.67803001,0.96740454
18681,0.81430769,0.25917776,0.049090718,0.67825895,0.96734621
18682,0.81033239,0.25309764,0.048628574,0.68350634,0.97318108
18683,0.81661029,0.25465462,0.048694126,0.68203646,0.97063903
18684,0.81071469,0.25813751,0.049078374,0.67884749,0.96538179
18685,0.80987999,0.26907193,0.049856458,0.66993427,0.96409325
18686,0.80889087,0.265712,0.049512447,0.67234523,0.96571296
18687,0.81316807,0.26748558,0.049582295,0.6713847,0.9656493
18688,0.81262337,0.26676428,0.049505376,0.67170994,0.96537991
18689,0.81027083,0.26762105,0.049470741,0.67057078,0.96446474
18690,0.81676875,0.26948273,0.049690588,0.669494,0.96482237
18691,0.8160062,0.26631787,0.049324156,0.67228791,0.96692072
18692,0.81595098,0.26633588,0.049325841,0.67227096,0.9669143
18693,0.81683177,0.26810009,0.049446353,0.67076781,0.96642336
18694,0.81569101,0.26714117,0.049319236,0.67147942,0.9662136
18695,0.80664389,0.24938821,0.047953018,0.68581453,0.97006014
18696,0.80517896,0.24640957,0.047739433,0.68800955,0.97259676
18697,0.80516431,0.24618077,0.047705314,0.68817633,0.97279837
18698,0.80557383,0.24745391,0.047749418,0.68689987,0.97296598
18699,0.80698,0.24806522,0.047691082,0.6861773,0.97304402
18700,0.80696549,0.25021116,0.047897479,0.68448969,0.97185243
18701,0.81272945,0.26630784,0.049472419,0.67194058,0.96023841
18702,0.81582551,0.26575678,0.049450136,0.672173,0.96155142
18703,0.8156305,0.2664283,0.049519252,0.67164683,0.96113063
18704,0.81565752,0.26655736,0.049514065,0.67146855,0.96108928
18705,0.81617891,0.26642864,0.049495017,0.67148365,0.96139418
18706,0.81368145,0.26822994,0.049875858,0.67117537,0.960466
18707,0.81236207,0.26956598,0.049996632,0.67004898,0.95967661
18708,0.81054941,0.27075519,0.050040454,0.66900093,0.95863963
18709,0.8110003,0.27133264,0.050111219,0.66864138,0.95849565
18710,0.81099067,0.27736188,0.050543413,0.66348183,0.95693105
18711,0.82021594,0.26898346,0.049368566,0.66981082,0.96655886
18712,0.8185909,0.26709,0.049168273,0.67108361,0.96954013
18713,0.81859853,0.26835656,0.049293256,0.67019019,0.96946995
18714,0.81856342,0.26833608,0.049311968,0.67024156,0.96931256
18715,0.81871989,0.27161466,0.049561994,0.66721142,0.96836264
18716,0.81454616,0.27200855,0.049630732,0.66699352,0.96705703
18717,0.81731835,0.26836656,0.049374527,0.66964304,0.96214258
18718,0.81751698,0.26388854,0.049208462,0.67340867,0.96538631
18719,0.81721812,0.26395251,0.049195637,0.67329299,0.9655498
18720,0.81851648,0.27098963,0.0497508,0.66802794,0.96292372
18721,0.81914306,0.27564295,0.050335683,0.66493244,0.96103671
