,sigma8,Omega_cdm,Omega_b,h,n_s
17155,0.8419272,0.29379388907334486,0.04945837985019628,0.6507456,0.99033722
17156,0.81903008,0.25663067400816725,0.045733737821572105,0.6752469999999999,1.0184612
17157,0.81823575,0.24992227484171953,0.04621834402599063,0.6818232999999999,1.0105412
17158,0.81808452,0.24769604451231111,0.04604160824575228,0.6839185999999999,1.0112348
17159,0.81055797,0.2520268729370194,0.04627704070651703,0.6797619,1.0085677
17160,0.81227284,0.2510409739380593,0.04627334914899771,0.6806690999999999,1.0104446
17161,0.81736004,0.24727944914954525,0.04532265646333764,0.6827939999999999,1.0339729
17162,0.81736004,0.24727944914954525,0.04532265646333764,0.6827939999999999,1.0339729
17163,0.81207831,0.2396940575027674,0.044728699612320844,0.6890738000000001,1.0360534
17164,0.81732676,0.24463654167174592,0.04528056100080684,0.6854192,1.0344649
17165,0.80668465,0.22638116033549494,0.043354629542433056,0.7022185000000001,1.0407376
17166,0.82101354,0.24192423708148658,0.044678785873526264,0.6890210999999999,1.0240289
17167,0.8353624,0.24413221265623564,0.04512561368705204,0.6876415,1.0280319
17168,0.8340792,0.24163902107952426,0.04480916502113873,0.6895789000000001,1.0322819
17169,0.84081209,0.2555473368187427,0.04630776409424023,0.6782168,1.0282121
17170,0.84866843,0.27340023306904043,0.0478628305630057,0.6653873,1.0143544
17171,0.8488915,0.27330723114742905,0.04791378630174767,0.6656157,1.0135006
17172,0.8513811,0.270304269988062,0.047677318535137125,0.6674223,1.0054675
17173,0.8513811,0.270304269988062,0.047677318535137125,0.6674223,1.0054675
17174,0.85275791,0.2711469056806604,0.04787249108572363,0.6669148,1.002666
17175,0.84181411,0.2587572177288997,0.047179348799856566,0.676562,1.0071367
17176,0.83465765,0.251916234893481,0.0463938727531724,0.6817759999999999,0.99782507
17177,0.83595502,0.25107491679832067,0.04615913395287297,0.6822908,1.0004413
17178,0.84445976,0.24525275239528427,0.04585902282137442,0.687894,0.99556475
17179,0.84500177,0.24376177036482521,0.04559894013462151,0.6890149999999999,0.9975244
17180,0.83739259,0.2434031976777726,0.045339572765864665,0.6899612,1.0102692
17181,0.83739259,0.2434031976777726,0.045339572765864665,0.6899612,1.0102692
17182,0.82580863,0.24082424686858014,0.04538603049731328,0.6924522000000001,1.0103664
17183,0.84098876,0.25886564659422284,0.048201335762943893,0.6792001000000001,0.98289229
17184,0.83959429,0.27601371615369874,0.049685634367463885,0.6671709,0.97080054
17185,0.8547132,0.28368890180594947,0.05004651602986525,0.6609263,0.97657073
17186,0.84601634,0.2786722027520785,0.04936708091821056,0.6640294,0.99394574
17187,0.84465943,0.27559637278976035,0.049124905965046615,0.6660497,0.99376282
17188,0.84947058,0.2803066697217874,0.049663918835145274,0.6624196000000001,0.98853534
17189,0.84829733,0.2776806062493329,0.04941584435726319,0.6642949,0.98893427
17190,0.85398459,0.29091119635279117,0.050710814090970856,0.6544876,0.9795003
17191,0.84641915,0.28168710915153955,0.05016230070211479,0.6607786,0.97932566
17192,0.8327399,0.2862391123297461,0.05010764940230769,0.6555851,0.98979964
17193,0.82655565,0.28242564372681833,0.04964351166788322,0.658352,0.98991175
17194,0.8265521,0.2823148770248426,0.04963020111298635,0.6584220999999999,0.98999579
17195,0.80949891,0.2539875724865328,0.04705755802244943,0.6803437999999999,1.0078393
17196,0.81235932,0.2538496538987479,0.04693066685269026,0.6801705,1.0127943
17197,0.81168479,0.25407866792416406,0.04696463368334026,0.680069,1.0128457
17198,0.81180263,0.25334711138132476,0.046907118545206114,0.6806646999999999,1.0132012
17199,0.80624033,0.2519517246124185,0.04655407617435231,0.6809095000000001,1.016289
17200,0.80631267,0.2493510806289789,0.04607840346927716,0.6836324,1.0165868
17201,0.80831388,0.24718173529753473,0.046169799467607804,0.6863863000000001,1.0132275
17202,0.8081435,0.23260557399154946,0.04435857279371539,0.6975059,1.0202513
17203,0.82416048,0.24133333504216806,0.04525575294411396,0.6921602,1.0107557
17204,0.81852477,0.234843790606173,0.04437812587459877,0.697308,1.0128669
17205,0.81714023,0.23709461674306068,0.04464557731688527,0.6955115000000001,1.0100804
17206,0.82329277,0.24350022697607196,0.044845100228168164,0.6880011,1.0094295
17207,0.81607689,0.24340607324748156,0.04472636532457995,0.6889866000000001,1.0147965
17208,0.82132325,0.2486688182694632,0.04524660789194728,0.6847879,1.0133771
17209,0.81601411,0.24738368201118136,0.04527700965512394,0.6860261,1.0128995
17210,0.81409871,0.23728347725933646,0.04441615130387507,0.6942131,1.0160341
17211,0.81789596,0.23962044746531852,0.04485622855058076,0.6917366,1.0180653
17212,0.82108101,0.24296752523128662,0.04542305871710402,0.6893523,1.0086102
17213,0.81574256,0.24068043187626026,0.04511122458197485,0.6907459,1.0188783
17214,0.81653858,0.24334141208454524,0.04539721219095751,0.6886418999999999,1.0183845
17215,0.80950073,0.2485263795444447,0.045422969441963265,0.682893,1.0249954
